,fluxes,kcat,MW,kcat_MW,equ
QUINDHyi,0.0,9660.842064,82.4896701788,117.11577998869068,nadp_c + quin_c --> 3dhq_c + 2.0 h_c + nadph_c
DHCURR,0.0,9968.9729796,99.3478846735,100.34408897947192,dhcur_c + h_c + nadph_c --> nadp_c + thcur_c
RHMND,0.0,28119.9535308,467.3049404441,60.17474051114546,rhmn_c --> h2o_c + lkdr_c
3HBZCT,0.0,29600.9963352,79.08841554920001,374.2772709460282,3hbzcoa_c + h2o_c --> 3hbz_c + coa_c
CXSAMS,0.0,25116.4641204,73.3732987009,342.3106847463016,amet_c + pphn_c --> cxsam_c + h2o_c + phpyr_c
EX_2dglc_e,0.0,,,,2dglc_e --> 
THRt2rpp,0.0,,,,h_p + thr__L_p --> h_c + thr__L_c
SERt2rpp_num1,0.0,,,,h_p + ser__L_p --> h_c + ser__L_c
DHGLYH,0.0,,,,dhgly_c + h2o_c + h_c --> glx_c + nh4_c
PNSPA,0.0,20269.5998148,34.9775030498,579.5039110121928,gmplys_c + h2o_c --> gmp_c + nalme_c
4HTHRK,6.256154348395132e-05,25833.2027292,88.81841816289999,290.8541185885552,4hthr_c + atp_c --> adp_c + h_c + phthr_c
ACOAD1f,0.0,434993.03856,117.8451784612,3691.224742836802,btcoa_c + fad_c --> b2coa_c + fadh2_c
AMPNTAT,0.0,23261.9550192,21.8849444554,1062.9204504770964,accoa_c + ampnt_c --> acampnt_c + coa_c
EX_sq_e,0.0,,,,sq_e --> 
APH120,0.0,12612.9599028,13.603697745399998,927.1714308019664,ddcap_c + h2o_c --> ddca_c + 2.0 h_c + pi_c
URATEtpp,0.0,,,,h_p + urate_p --> h_c + urate_c
CS1tex_num1,0.0,,,,cs1_e --> cs1_p
ADOCBLtonex,0.0,,,,adocbl_e + h_p --> adocbl_p + h_c
SQGH,0.0,31386.4956936,102.062733575,307.5216055283869,h2o_c + sqg_c --> glyc_c + sq_c
URAtpp,0.0,,,,ura_c --> ura_p
ASPtpp,0.0,,,,asp__L_p --> asp__L_c
FUMt1pp,0.0,,,,fum_p --> fum_c
SUCCt1pp,0.0,,,,succ_p --> succ_c
QUINDH,0.0,9439.2531756,82.4896701788,114.429517721916,nad_c + quin_c --> 3dhq_c + 2.0 h_c + nadh_c
PETNT181pp,0.0,70069.972752,84.2711288012,831.4825462620623,lipa_p + pe181_p --> 12dgr181_p + enlipa_p
ARMEPNS,0.0,96018.149196,133.56343377960002,718.8954826846137,atp_c + mepn_c --> ade_c + rpntp_c
LCARSyi,0.0,9500.8902516,50.1608453032,189.40849569363004,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c
MOCDS,0.0,18106.4214576,28.4148461674,637.2169446538575,ctp_c + h_c + moco_c --> mococdp_c + ppi_c
BIOMASS_Ec_iML1515_core_75p37M,0.2805450380446248,,,,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c
BIOMASS_Ec_iML1515_WT_75p37M,0.0,,,,0.000223 10fthf_c + 0.000223 2dmmql8_c + 2.5e-05 2fe2s_c + 0.000248 4fe4s_c + 0.000223 5mthf_c + 0.000279 accoa_c + 0.000223 adocbl_c + 0.499149 ala__L_c + 0.000223 amet_c + 0.28742 arg__L_c + 0.234232 asn__L_c + 0.234232 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.004952 ca2_c + 0.000223 chor_c + 0.004952 cl_c + 0.002944 clpn160_p + 0.00229 clpn161_p + 0.00118 clpn181_p + 0.000168 coa_c + 2.4e-05 cobalt2_c + 0.008151 colipa_e + 0.129799 ctp_c + 0.000674 cu2_c + 0.088988 cys__L_c + 0.024805 datp_c + 0.025612 dctp_c + 0.025612 dgtp_c + 0.024805 dttp_c + 0.000223 enter_c + 0.000223 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.255712 gln__L_c + 0.255712 glu__L_c + 0.595297 gly_c + 0.154187 glycogen_c + 0.000223 gthrd_c + 0.209121 gtp_c + 70.028756 h2o_c + 0.000223 hemeO_c + 0.092056 his__L_c + 0.282306 ile__L_c + 0.18569 k_c + 0.437778 leu__L_c + 3e-06 lipopb_c + 0.333448 lys__L_c + 3.1e-05 malcoa_c + 0.149336 met__L_c + 0.008253 mg2_c + 0.000223 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 7e-06 mococdp_c + 7e-06 mocogdp_c + 0.000223 mql8_c + 0.001345 murein3p3p_p + 0.000605 murein3px4p_p + 0.005381 murein4p4p_p + 0.005448 murein4px4p_p + 0.000673 murein4px4px4p_p + 0.001787 nad_c + 4.5e-05 nadh_c + 0.000112 nadp_c + 0.000335 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 0.044164 pe160_p + 0.03435 pe161_p + 0.017704 pe181_p + 0.010599 pg160_p + 0.008244 pg161_p + 0.004249 pg181_p + 0.180021 phe__L_c + 0.000223 pheme_c + 0.214798 pro__L_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.209684 ser__L_c + 0.000223 sheme_c + 0.004126 so4_c + 0.006744 spmd_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.246506 thr__L_c + 0.055234 trp__L_c + 0.133993 tyr__L_c + 5.5e-05 udcpdp_c + 0.140101 utp_c + 0.411184 val__L_c + 0.000324 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.749831 ppi_c
RPNTPH,0.0,863642.4721199999,55.4862020392,15564.99526692874,h2o_c + rpntp_c --> h_c + ppi_c + prpmn_c
PRCPD,0.0,35200.6967808,73.5612446988,478.522310558106,h2o_c + prcp_c --> h_c + r15bp_c
FUSAtex_num1,0.0,,,,fusa_e --> fusa_p
MEPNtex_num1,0.0,,,,mepn_e --> mepn_p
UDPGPT,0.0,67455.143856,69.21973177049999,974.507443623871,udcpp_c + udpg_c --> udcpgl_c + ump_c
MEPNabcpp,0.0,,,,atp_c + h2o_c + mepn_p --> adp_c + h_c + mepn_c + pi_c
OMMBLHXy,0.0,21532.4983008,56.7318230555,379.5488517923184,2ommbl_c + h_c + nadph_c + o2_c --> 2omhmbl_c + h2o_c + nadp_c
OPHHXy,0.0,9301.1385924,58.4370730758,159.16503176562748,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c
PROD3,0.0,61607.806488,379.8943342219,162.17090105906732,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c
NOVBCNtex,0.0,,,,novbcn_e --> novbcn_p
F1PP_num1,0.0,30106.442055600004,40.1684050944,749.5055376195963,f1p_c + h2o_c --> fru_c + pi_c
ACP1p,0.0,17920.628946,130.5943360756,137.22363070651005,fmn_p + h2o_p --> pi_p + ribflv_p
EX_4abzglu_e,0.0,,,,4abzglu_e --> 
EX_rfamp_e,0.0,,,,rfamp_e --> 
3HPADHi,0.0,29369.091121200003,70.55384457779999,416.26492924584136,3hppnl_c + h2o_c + nad_c --> 3hpp_c + 2.0 h_c + nadh_c
4ABZGLUtex_num1,0.0,,,,4abzglu_e --> 4abzglu_p
QUIN2tex_num1,0.0,,,,quin_e --> quin_p
2HPTCOAT,0.0,50248.122192,84.4947356701,594.689382640216,2hptcoa_c + h2o_c --> 2hptcl_c + coa_c
EX_metglcur_e,0.0,,,,metglcur_e --> 
EX_quin_e,0.0,,,,quin_e --> 
MC6PH,0.0,1075510.26144,266.86218465,4030.2085619608224,h2o_c + mchtbs6p_c --> acgam6p_c + gam_c
FORCT,0.0,37350.273564,121.0572983972,308.5338435477913,forcoa_c + oxa_c --> for_c + oxalcoa_c
SLNTabcpp_num1,0.0,,,,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c
VALt2rpp,0.0,,,,h_p + val__L_p --> h_c + val__L_c
DHPTDCs2,0.0001256841770439919,,,,dhptd_c --> mdhdhf_c
VALt3pp_num1,0.0,,,,h_p + val__L_c --> h_c + val__L_p
MN2tipp,0.0,,,,mn2_c --> mn2_p
EX_3hpp_e,0.0,,,,3hpp_e --> 
PACCOAE,0.0,22170.1611096,174.293167399,127.20040286402646,h_c + nadph_c + o2_c + phaccoa_c --> h2o_c + nadp_c + rephaccoa_c
OXDHCOAT,0.0,25910.3569176,93.3538205676,277.55004305193506,3oxdhscoa_c + coa_c --> 23dhacoa_c + accoa_c
HADPCOADH3,0.0,21560.1181668,68.3270212998,315.54307149144097,3hadpcoa_c + nad_c --> h_c + nadh_c + oxadpcoa_c
O16A4COLIPAabctex,0.0,,,,atp_c + h2o_c + o16a4colipa_p --> adp_c + h_c + o16a4colipa_e + pi_c
COLIPAabctex,0.0,,,,atp_c + colipa_p + h2o_c --> adp_c + colipa_e + h_c + pi_c
ENLIPAabctex,0.0,,,,atp_c + enlipa_p + h2o_c --> adp_c + enlipa_e + h_c + pi_c
DM_mththf_c,0.0001256841770439919,,,,mththf_c --> 
PYROX,0.0,22380.9919416,79.2043794186,282.5726570410341,h_c + nadh_c + o2_c + ura_c --> nad_c + uracp_c
BMOGDS1,0.0,27337.894848,28.5853579617,956.3600667386636,bmoco_c + gtp_c + h_c --> bmoco1gdp_c + ppi_c
MPTS,0.0,9753.6893256,67.990752494,143.45611671911905,cpmp_c + cu2_c + 2.0 moadcosh_c --> 5.0 h_c + 2.0 moadcoo_c + mpt_c
MOCOS,0.0,72.0,116.4056679685,0.6185265825671271,2.0 h_c + mobd_c + mptamp_c --> amp_c + cu2_c + h2o_c + moco_c
BMOGDS2,0.0,10255.5875124,28.5853579617,358.77065195898246,bmoco1gdp_c + gtp_c + h_c --> bmocogdp_c + ppi_c
FESD2s,0.0,,,,2.0 4fe4s_c + 2.0 h_c + 2.0 no_c --> 2.0 3fe4s_c + 2.0 fe3_c + h2o_c + n2o_c
OCTNLL,0.0,22382.2690596,50.0915047207,446.8276444159336,atp_c + h_c + octa_c --> amp_c + octapb_c + ppi_c
SHK3Dr_reverse,0.0,29504.424816,82.4896701788,357.67417607620274,3dhsk_c + h_c + nadph_c <-- nadp_c + skm_c
NDPK5_reverse_num1,0.0,10223.94078,31.151751978,328.1979385050431,adp_c + dgtp_c --> atp_c + dgdp_c
NDPK6_reverse_num1,0.0,9881.8185168,31.151751978,317.215497984792,adp_c + dutp_c --> atp_c + dudp_c
NDPK8_reverse_num1,0.0,14417.8849404,31.151751978,462.8274182004981,adp_c + datp_c --> atp_c + dadp_c
DHORTS_reverse,0.09280289585997167,24480.0,102.5643631604,238.6793935600792,cbasp_c + h_c --> dhor__S_c + h2o_c
PYNP2r_reverse,0.0,10466.8948008,215.2259038285,48.63213309649014,r1p_c + ura_c --> pi_c + uri_c
ICDHyr_reverse,0.0,30368.822821200003,120.8684278582,251.255214941887,akg_c + co2_c + nadph_c --> icit_c + nadp_c
DURIPP_reverse_num1,0.0,9672.2779032,124.6997261766,77.56454805283293,2dr1p_c + ura_c --> duri_c + pi_c
ACALD_reverse_num1,0.0,142688.53065600002,44.1699510525,3230.443486034244,accoa_c + h_c + nadh_c --> acald_c + coa_c + nad_c
MAN6PI_reverse,0.0,59947.568964000006,56.59512305,1059.2355972269595,f6p_c --> man6p_c
TRPAS2_reverse,0.015947021597570606,18000.0,278.8069915074,64.56079132980511,indole_c + nh4_c + pyr_c --> h2o_c + trp__L_c
ALAR_reverse_num1,0.0,104292.628488,102.6097977516,1016.4002928889288,ala__D_c --> ala__L_c
ALATA_L_reverse_num1,0.2819494465050761,48870.109008,120.2361738231,406.4509660786543,glu__L_c + pyr_c --> akg_c + ala__L_c
PPM_reverse,0.0,32423.2522992,58.60269801,553.2723475234413,r5p_c --> r1p_c
ASPTA_reverse_num1,0.0,75600.0,115.1010083991,656.814401989124,glu__L_c + oaa_c --> akg_c + asp__L_c
EX_pi_e_reverse,0.27061542696805735,,,, --> pi_e
EX_co2_e_reverse,0.0,,,, --> co2_e
A5PISO_reverse_num1,0.0,33180.190387200004,185.9441022639,178.44174664980355,ara5p_c --> ru5p__D_c
GTHOr_reverse,0.0,10041.2965332,128.834802285,77.93931728933998,2.0 gthrd_c + nadp_c --> gthox_c + h_c + nadph_c
ILETA_reverse,0.08150646935806678,21960.0,270.1798343487,81.27919706863815,3mop_c + glu__L_c --> akg_c + ile__L_c
VALTA_reverse,0.0,31680.000000000004,270.1798343487,117.25523511541245,3mob_c + glu__L_c --> akg_c + val__L_c
IPPMIb_reverse,0.12639423653528284,123242.323212,95.5834174689,1289.3692909871045,3c3hmp_c --> 2ippm_c + h2o_c
ORPT_reverse,0.09280289585997167,17956.831118399998,62.253314582,288.44779171954417,orot_c + prpp_c --> orot5p_c + ppi_c
PSCVT_reverse,0.0,43650.2925,60.8820880534,716.9644454657024,3psme_c + pi_c --> pep_c + skm5p_c
PTAr_reverse_num1,0.0,420628.64112,611.5608241225,687.7952683178167,actp_c + coa_c --> accoa_c + pi_c
ACKr_reverse_num1,0.0,178357.410792,56.0452852501,3182.380284016518,actp_c + adp_c --> ac_c + atp_c
EX_fe3_e_reverse,0.0,,,, --> fe3_e
EX_h_e_reverse,0.0,,,, --> h_e
TMDPP_reverse,0.0,12184.7574492,124.6997261766,97.71278432435308,2dr1p_c + thym_c --> pi_c + thymd_c
EX_mn2_e_reverse,0.0001938566212888357,,,, --> mn2_e
ECOAH6_reverse_num1,0.0,46056.259224,101.7948808106,452.4418011716373,h2o_c + td2coa_c --> 3htdcoa_c
ENO_reverse,0.0,51877.320984,120.5996505527,430.1614535883791,h2o_c + pep_c --> 2pg_c
FBA_reverse_num1,0.0,34326.3331224,103.4092616485,331.94640958833224,dhap_c + g3p_c --> fdp_c
HCO3E_reverse_num1,0.0,17055.9690228,132.5885712283,128.6383046803625,h_c + hco3_c --> co2_c + h2o_c
IMPC_reverse,0.1522046605804261,36000.0,75.7188594716,475.4429774989226,fprica_c --> h2o_c + imp_c
ECOAH4_reverse_num1,0.0,34389.944928,101.7948808106,337.83570110943083,dc2coa_c + h2o_c --> 3hdcoa_c
PGI_reverse,0.0,323462.699208,162.5336649935,1990.1273943520305,f6p_c --> g6p_c
PGK_reverse,7.02883403375064,151200.0,54.3078083686,2784.130027375984,13dpg_c + adp_c --> 3pg_c + atp_c
RPE_reverse,0.0,108366.95718,32.4305243966,3341.511097839699,xu5p__D_c --> ru5p__D_c
AIRC3_reverse,0.12562638476615445,46800.0,187.8701855298,249.10818003411487,5caiz_c --> 5aizc_c
TALA_reverse_num1,0.0,17007.888621600003,93.0332689605,182.8151242199304,e4p_c + f6p_c --> g3p_c + s7p_c
PUNP1_reverse,0.0,36.0,205.6436957135,0.1750600711346615,ade_c + r1p_c --> adn_c + pi_c
PUNP2_reverse,0.0,9843.444108,205.6436957135,47.86650071545958,2dr1p_c + ade_c --> dad_2_c + pi_c
PUNP3_reverse_num1,0.0,9803.3845176,236.4285369521,41.4644722840126,gua_c + r1p_c --> gsn_c + pi_c
ADSL2r_reverse,0.0,15978.0803724,272.3053543376,58.67707012690841,aicar_c + fum_c --> 25aics_c
TKT1_reverse_num1,0.0,21768.9026364,190.7506593655,114.12229299133534,g3p_c + s7p_c --> r5p_c + xu5p__D_c
EX_fe2_e_reverse,0.0045058338560347196,,,, --> fe2_e
PUNP5_reverse_num1,0.0,9894.5024796,236.4285369521,41.84986553296064,hxan_c + r1p_c --> ins_c + pi_c
PUNP6_reverse_num1,0.0,9464.6349936,205.6436957135,46.02443542342286,2dr1p_c + hxan_c --> din_c + pi_c
PUNP7_reverse,0.0,32703.3322704,236.4285369521,138.32227146516428,r1p_c + xan_c --> pi_c + xtsn_c
ALCD2x_reverse_num1,0.0,86341.98016800001,5078.4905262608,17.001504624558596,acald_c + h_c + nadh_c --> etoh_c + nad_c
RMI_reverse,0.0,18114.7593204,249.3590366994,72.64528913879776,rml_c --> rmn_c
LYSAM_reverse,0.0,25606.0205064,51.1794254408,500.3186394895906,36dahx_c --> lys__L_c
EX_glc__D_e_reverse,10.0,,,, --> glc__D_e
IPPMIa_reverse,0.12639423653528284,106566.407064,95.5834174689,1114.9047594858548,2ippm_c + h2o_c --> 3c2hmp_c
ADK4_reverse,0.0,27584.1154548,31.151751978,885.4755737102832,adp_c + idp_c --> amp_c + itp_c
MDH_reverse,0.0,11663.4833568,85.42046546579999,136.54202530036244,h_c + nadh_c + oaa_c --> mal__L_c + nad_c
FUM_reverse_num1,0.0,2156.1487704,158.7709147938,13.58025034497186,mal__L_c --> fum_c + h2o_c
OHPBAT_reverse,0.0,20025.0851508,105.0894169818,190.5528237374089,akg_c + phthr_c --> glu__L_c + ohpb_c
KARA1_reverse,0.24529932327996448,8280.0,285.6516334253,28.98635621548189,alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c
KARA2_reverse,0.0,11785.948120800002,285.6516334253,41.2598660104708,23dhmp_c + nadp_c --> 2ahbut_c + h_c + nadph_c
ICHORS_copy2_reverse,0.0,11143.4815044,128.8138019943,86.50844344221048,ichor_c --> chor_c
DHBD_reverse,0.0,15751.7670348,138.67931591779998,113.58411260217504,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c
RBP4E_reverse_num1,0.0,22153.7597256,33.3861036621,663.5622997465563,xu5p__D_c --> ru5p__L_c
HACD6_reverse_num1,0.0,28885.7992032,210.2509481694,137.38724821315242,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c
ECOAH1_reverse_num1,0.0,55686.499056,101.7948808106,547.0461639383471,b2coa_c + h2o_c --> 3hbcoa_c
ECOAH2_reverse_num1,0.0,45311.231916,101.7948808106,445.12289375637926,h2o_c + hx2coa_c --> 3hhcoa_c
AGPR_reverse,0.08298297789329565,86400.0,47.4845629733,1819.5387003684057,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c
G1SAT_reverse,0.0,38145.117744,119.8366399906,318.30930629390235,5aop_c --> glu1sa_c
ECOAH3_reverse_num1,0.0,38981.497608,101.7948808106,382.94163024297006,h2o_c + oc2coa_c --> 3hocoa_c
UGLT_reverse,0.0,10608.9998724,104.7259402522,101.30250296012152,g1p_c + udpgal_c --> gal1p_c + udpg_c
GUI1_reverse,0.0,18227.3155164,71.3048361056,255.62523542450856,fruur_c --> glcur_c
PGAMT_reverse,0.026508139554760512,14400.0,62.7943032028,229.3201654534468,gam6p_c --> gam1p_c
XYLI2_reverse,0.0,58957.934508000006,262.791562264,224.3524639834933,fru_c --> glc__D_c
PMANM_reverse,0.0,15462.384876000002,66.6496395898,231.99502609713065,man6p_c --> man1p_c
GLUR_reverse,0.007795785517184033,75600.0,40.946604546,1846.3069365145984,glu__L_c --> glu__D_c
UAG2E_reverse,0.0,64758.730068,111.5910541516,580.3218775944458,uacmam_c --> uacgam_c
UDPG4E_reverse,0.0,59585.796468,98.4374758446,605.3161761488697,udpgal_c --> udpg_c
XYLI1_reverse,0.0,12143.9344752,262.791562264,46.21128003721909,xylu__D_c --> xyl__D_c
HACD4_reverse_num1,0.0,31565.198030400003,210.2509481694,150.13106150164802,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c
EX_zn2_e_reverse,9.566585797321705e-05,,,, --> zn2_e
HACD5_reverse_num1,0.0,28543.8681144,210.2509481694,135.7609483473154,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c
HACD7_reverse_num1,0.0,23943.3205788,101.7948808106,235.2114407732256,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c
GHMT2r_reverse,0.0,36640.106136,119.7058834636,306.0844218834196,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c
LCARS_reverse,0.0,20440.7763948,107.0178776391,191.0033804233449,12ppd__S_c + nad_c --> h_c + lald__L_c + nadh_c
ALCD19_reverse_num1,0.0,147353.759244,186.9135496459,788.3524737674481,glyc_c + nad_c --> glyald_c + h_c + nadh_c
RMPA_reverse,0.0,10127.9680236,159.26144988599998,63.59334308992944,dhap_c + lald__L_c --> rml1p_c
SBTPD_reverse,0.0,43431.099948,147.1757165495,295.0969152128619,f6p_c + h_c + nadh_c --> nad_c + sbt6p_c
GLTPD_reverse,0.0,26014.7870784,98.7678011719,263.39340118671544,h_c + nadh_c + tag6p__D_c --> galt1p_c + nad_c
TGBPA_reverse_num1,0.0,11962.53261,227.6578117683,52.54611083662235,dhap_c + g3p_c --> tagdp__D_c
MANAO_reverse,0.0,66372.217632,70.7672814946,937.89412607385,fruur_c + h_c + nadh_c --> mana_c + nad_c
TAGURr_reverse,0.0,48756.389652000005,72.3893228159,673.5301250986544,h_c + nadh_c + tagur_c --> altrn_c + nad_c
UMPK_reverse_num1,0.0,27813.8112372,32.6842448899,850.9852784084037,adp_c + udp_c --> atp_c + ump_c
DDPGALA_reverse,0.0,53869.172436,28.2521269338,1906.729803466674,g3p_c + pyr_c --> 2dh3dgal6p_c
NDPK7_reverse_num1,0.0,10352.406456,31.151751978,332.32180531326395,adp_c + dctp_c --> atp_c + dcdp_c
GLYAT_reverse,0.0,50081.793552,113.8956709593,439.71639246847633,2aobut_c + coa_c --> accoa_c + gly_c
F6PA_reverse_num1,0.0,19796.270806800003,303.7357894186,65.17595718533303,dha_c + g3p_c --> f6p_c
CRNBTCT_reverse,0.0,128941.34176799998,119.2043859555,1081.6828653950272,crncoa_c + gbbtn_c --> bbtcoa_c + crn_c
CRNCBCT_reverse,0.0,23925.2854176,119.2043859555,200.7080966511712,crncoa_c + ctbt_c --> crn_c + ctbtcoa_c
CRNCDH_reverse,0.0,14573.285082,37.2328550246,391.40928280604135,ctbtcoa_c + h2o_c --> crncoa_c
IDOND_reverse,0.0,19846.4274864,49.0622263218,404.5154281468382,idon__L_c + nad_c --> 5dglcn_c + h_c + nadh_c
ADK1_reverse,0.0,16170.041649600002,31.151751978,519.0732662811264,2.0 adp_c --> amp_c + atp_c
NDPK2_reverse_num1,0.0,13143.6576504,31.151751978,421.9235457345166,adp_c + utp_c --> atp_c + udp_c
NDPK3_reverse_num1,0.0,23476.2707952,81.6948289874,287.3654438865501,adp_c + ctp_c --> atp_c + cdp_c
NDPK4_reverse_num1,0.0,25751.5097292,31.151751978,826.6472379269788,adp_c + dttp_c --> atp_c + dtdp_c
MCOATA_reverse,0.0,9518.8696956,54.2265808291,175.53881417675186,coa_c + malACP_c --> ACP_c + malcoa_c
DAPE_reverse,0.0,109969.788744,79.79727441829999,1378.1145978437144,26dap__M_c --> 26dap_LL_c
SDPTA_reverse_num1,0.0,27000.0,120.9158436089,223.295799740942,glu__L_c + sl2a6o_c --> akg_c + sl26da_c
DGK1_reverse,0.0,10053.5491188,62.3212023142,161.3182792609455,adp_c + dgdp_c --> atp_c + dgmp_c
DTMPK_reverse,0.0,22465.870776,31.4120763363,715.1985286002343,adp_c + dtdp_c --> atp_c + dtmp_c
NDPK1_reverse_num1,0.0,9805.8670452,31.151751978,314.77738562264824,adp_c + gtp_c --> atp_c + gdp_c
PGMT_reverse_num1,0.0,29407.459248000003,77.08163305299999,381.5105892707274,g6p_c --> g1p_c
ARAI_reverse,0.0,37923.435324,444.3660191347,85.34278880695493,rbl__L_c --> arab__L_c
M1PD_reverse,0.0,24491.6145612,54.335280447,450.7497588990957,f6p_c + h_c + nadh_c --> mnl1p_c + nad_c
G3PD2_reverse,0.039003615549268095,122400.0,96.0508390336,1274.3251514667422,dhap_c + h_c + nadph_c --> glyc3p_c + nadp_c
FCI_reverse,0.0,60125.13198,514.91656178,116.76674716415256,fcl__L_c --> fuc__L_c
FCLPA_reverse_num1,0.0,19739.3307264,30.6716509925,643.5692272068031,dhap_c + lald__L_c --> fc1p_c
UAGAAT_reverse,0.0,9875.081682,122.6727358535,80.49940040298084,ACP_c + u3aga_c --> 3hmrsACP_c + uacgam_c
PRPPS_reverse,0.0,9727.446006,45.1946067459,215.23466418661693,amp_c + h_c + prpp_c --> atp_c + r5p_c
PRMICI_reverse,0.0,38487.189888,34.3831551998,1119.3617823713826,prlp_c --> prfp_c
SERAT_reverse,0.0,56837.934288,232.3237065454,244.64973950858047,acser_c + coa_c --> accoa_c + ser__L_c
ASPK_reverse_num1,0.0,131867.8614,234.8009483842,561.615539917783,4pasp_c + adp_c --> asp__L_c + atp_c
ASAD_reverse,0.29992396709259533,22680.0,105.7091236734,214.55101709169745,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c
OCBT_reverse_num1,0.0,19557.839718,146.2377035649,133.74006320688886,citr__L_c + h_c + pi_c --> cbp_c + orn_c
GARFT_reverse,0.0,40052.347596,30.6925192059,1304.9547131439367,fgam_c + h_c + thf_c --> 10fthf_c + gar_c
PHETA1_reverse_num1,0.0,31007.8638648,115.1010083991,269.39697832432245,glu__L_c + phpyr_c --> akg_c + phe__L_c
MCITL2_reverse,0.0,20380.4504208,169.7703123378,120.04719871309452,pyr_c + succ_c --> micit_c
ACOTA_reverse_num1,0.0,32625.378558,120.9158436089,269.8188887762812,acg5sa_c + glu__L_c --> acorn_c + akg_c
CBMKr_reverse,0.0,10062.3019464,41.7946728893,240.7556095259232,adp_c + cbp_c + 2.0 h_c --> atp_c + co2_c + nh4_c
PRAGSr_reverse,0.0,17654.1014664,60.67683992919999,290.95288230236554,adp_c + gar_c + h_c + pi_c --> atp_c + gly_c + pram_c
AMANAPEr_reverse,0.0,586980.06156,31.7958929701,18460.87675889399,acgam6p_c --> acmanap_c
NNATr_reverse,0.0,41349.304224,32.395920143999994,1276.3738162151956,dnad_c + ppi_c --> atp_c + h_c + nicrnt_c
GAPD_reverse,0.0,56839.885308,187.72146649,302.78841504270844,13dpg_c + h_c + nadh_c --> g3p_c + nad_c + pi_c
PPAKr_reverse,0.0,9938.8988064,57.30054790929999,173.45207278178393,atp_c + ppa_c --> adp_c + ppap_c
PPM2_reverse,0.0,26740.7498952,58.60269801,456.305781188384,2dr5p_c --> 2dr1p_c
G6PDH2r_reverse,0.0,27844.1158788,73.5728675012,378.4563090237832,6pgl_c + h_c + nadph_c --> g6p_c + nadp_c
ARGSL_reverse,0.0,10424.1816144,66.4589199686,156.85150494960098,arg__L_c + fum_c --> argsuc_c
EX_mg2_e_reverse,0.00243372820503712,,,, --> mg2_e
